ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
1196 0 6.63334 4.66966 52.38815 4.65932 52.44743 901 25.382
1174 0 1.88853 4.66193 52.47846 4.66412 52.49538 901 37.94
1162 0 1.13354 4.657 52.35581 4.66387 52.36509 901 37.94
1165 0 2.45078 4.69804 52.3746 4.66966 52.38815 901 38.115
1167 0 1.12501 4.66046 52.38577 4.64987 52.39353 901 37.912
1191 0 1.73056 4.64343 52.35585 4.66387 52.36509 901 37.912
1169 0 1.09927 4.64987 52.39353 4.63373 52.39393 901 39.2
1163 0 1.37421 4.65158 52.38073 4.64787 52.36859 901 39.172
1173 0 0.96233 4.62678 52.40064 4.61514 52.39573 901 37.94
1172 0 1.83132 4.61514 52.39573 4.63775 52.38681 901 39.245
1175 0 2.8882 4.70276 52.40439 4.66966 52.38815 901 37.996
1178 0 1.07301 4.65158 52.38073 4.6369 52.37723 901 39.337
1185 0 0.96233 4.61514 52.39573 4.62678 52.40064 901 39.2
1184 0 1.74563 4.61097 52.46237 4.59206 52.45174 901 37.94
1107 0 1.54374 4.64595 52.46804 4.62371 52.47088 901 37.968
1251 NA 2.45078 4.66966 52.38815 4.69804 52.3746 901 39.375
1182 0 0.79446 4.852 52.43582 4.843 52.43126 901 39.239
1189 0 1.07051 4.61514 52.39573 4.61701 52.38618 901 39.172
1188 0 0.63352 4.66193 52.47846 4.65438 52.4818 901 37.912
1192 0 2.21806 4.6813 52.41104 4.6488 52.40944 901 39.26
1193 0 1.93121 4.68588 52.4952 4.67491 52.51121 901 39.172
1194 0 0.62381 4.64676 52.40397 4.6488 52.40944 901 39.228
1224 NA 4.30706 4.66966 52.38815 4.73265 52.38453 901 39.337
1197 0 0.73489 4.64763 52.42669 4.63774 52.42936 901 39.2
1195 0 1.54374 4.62371 52.47088 4.64595 52.46804 901 39.228
1223 0 3.23425 4.67132 52.47086 4.62371 52.47088 901 37.94
1177 0 1.23724 4.6488 52.40944 4.63083 52.40775 901 37.912
1203 0 2.37508 4.62371 52.47088 4.64455 52.48803 901 39.256
1200 0 0.73489 4.63774 52.42936 4.64763 52.42669 901 37.94
1204 0 0.99895 4.64763 52.42669 4.65985 52.43166 901 39.252
1179 0 4.88731 4.65985 52.43166 4.66966 52.38815 901 37.978
1199 0 2.63618 4.63307 52.38039 4.66966 52.38815 901 37.062
1181 0 2.21806 4.6488 52.40944 4.6813 52.41104 901 37.999
1198 0 1.93857 4.64343 52.35585 4.61689 52.34956 901 37.912
501 0 2.19331 5.36541 52.19795 5.34171 52.21124 901 37.94
496 0 1.01852 5.24503 52.29027 5.25645 52.29617 901 38.077
516 0 6.85362 5.16455 52.24265 5.18486 52.18232 901 26.372
492 0 4.4741 5.15589 52.28251 5.16455 52.24265 901 39.252
393 NA 0.65223 5.2382 52.30373 5.24323 52.29874 901 39.2
498 0 1.08464 5.18969 52.27343 5.20094 52.26654 901 39.26
513 0 1.01271 5.27688 52.28824 5.27546 52.2973 901 39.2
497 NA 0.76187 5.26515 52.29467 5.27546 52.2973 901 39.26
505 0 2.18474 5.24503 52.29027 5.27688 52.28824 901 37.94
510 0 1.49576 5.36541 52.19795 5.38184 52.20683 901 37.986
503 0 6.78351 5.24033 52.20326 5.16455 52.24265 901 25.375
427 0 1.84719 5.26824 52.17976 5.2918 52.17164 901 39.172
499 0 1.08464 5.20094 52.26654 5.18969 52.27343 901 37.999
521 0 6.01785 5.27688 52.28824 5.21497 52.24973 901 26.401
504 0 6.85362 5.18486 52.18232 5.16455 52.24265 901 25.364
527 0 5.41137 5.16455 52.24265 5.14157 52.1961 901 26.155
417 0 0.76187 5.27546 52.2973 5.26515 52.29467 901 37.999
508 0 2.55582 5.3123 52.22234 5.27701 52.21473 901 38.084
509 0 2.95042 5.25356 52.26591 5.27688 52.28824 901 37.968
494 0 3.68458 5.04635 52.26468 5.03941 52.29753 901 37.912
3021 0 2.55582 5.27701 52.21473 5.3123 52.22234 901 39.343
512 0 2.42556 5.24033 52.20326 5.225 52.22292 901 39.252
525 0 2.95042 5.27688 52.28824 5.25356 52.26591 901 39.228
515 0 3.64052 5.1383 52.27114 5.16455 52.24265 901 39.228
506 0 4.6301 5.23127 52.23529 5.16455 52.24265 901 38.328
528 0 1.01852 5.25645 52.29617 5.24503 52.29027 901 39.337
518 0 5.2712 5.15027 52.28921 5.16455 52.24265 901 25.364
517 0.177281581998058 6.23897 5.66113 52.23262 5.61263 52.18511 901 26.362
511 0 2.06071 5.23127 52.23529 5.25512 52.22395 901 39.239
519 0 5.41137 5.14157 52.1961 5.16455 52.24265 901 25.148
3022 0 6.01785 5.21497 52.24973 5.27688 52.28824 901 25.392
523 0 4.87017 5.17366 52.28607 5.16455 52.24265 901 25.392
522 0 1.61417 5.58913 52.16776 5.61272 52.1674 901 37.912
529 0 5.2712 5.16455 52.24265 5.15027 52.28921 901 26.372
520 0.1189976991484 1.61417 5.61272 52.1674 5.58913 52.16776 901 39.172
524 0 2.42556 5.225 52.22292 5.24033 52.20326 901 37.992
514 0 1.27946 5.20683 52.2781 5.18969 52.27343 901 37.986
530 0 4.87017 5.16455 52.24265 5.17366 52.28607 901 26.401
3030 0 4.4741 5.16455 52.24265 5.15589 52.28251 901 37.992
1210 0 3.23425 4.62371 52.47088 4.67132 52.47086 901 39.2
1215 0 4.30706 4.73265 52.38453 4.66966 52.38815 901 38.077
1205 0 3.55312 4.64825 52.41728 4.66966 52.38815 901 38.133
1190 0 3.06029 4.63514 52.44428 4.62371 52.47088 901 37.912
1201 0 0.99895 4.65985 52.43166 4.64763 52.42669 901 37.992
1206 0 9.52756 4.69206 52.30361 4.66966 52.38815 901 19.5
1202 0 3.11523 4.73907 52.36221 4.69804 52.3746 901 39.172
1186 0 0.62381 4.6488 52.40944 4.64676 52.40397 901 37.968
1211 0 10.06345 4.66966 52.38815 4.79668 52.34193 901 18.003
1207 0 3.19838 4.62577 52.37789 4.66966 52.38815 901 36.5
1208 0 0.58007 4.8179 52.38371 4.82123 52.37891 901 39.263
1209 0 1.7904 4.95514 52.51673 4.97624 52.50708 901 39.5
1213 0 2.86275 4.97624 52.50708 4.95003 52.48693 901 38.003
1214 0 1.4126 4.83113 52.43649 4.82235 52.448 901 39.263
1219 0 0.65353 4.82126 52.45392 4.81184 52.4551 901 40
2774 0 1.40325 4.67551 51.79593 4.67559 51.78331 901 38.077
2766 0 1.18443 4.65767 51.82762 4.64509 51.82036 901 39.263
2740 0 17.51703 4.54992 51.94028 4.77761 51.86984 901 18.085
2849 0 1.59472 4.65566 51.79057 4.67559 51.78331 901 37.912
2836 0 0.65229 4.55238 51.89418 4.54326 51.89577 901 39.249
2850 0 2.00525 4.67413 51.81936 4.64509 51.82036 901 39.337
2840 0 1.03003 4.71702 51.82919 4.71376 51.83822 901 39.263
2852 0 0.80031 4.66552 51.85875 4.65926 51.86481 901 38.003
2843 0 0.83521 4.5433 51.88109 4.54994 51.88737 901 39.179
2847 0 1.40325 4.67559 51.78331 4.67551 51.79593 901 39.337
2854 0 1.87292 4.71702 51.82919 4.71764 51.81235 901 39.263
2851 0 1.59472 4.67559 51.78331 4.65566 51.79057 901 39.172
2861 0 6.76576 4.54992 51.94028 4.57878 51.88214 901 25.102
2856 0 2.64839 4.67559 51.78331 4.66789 51.80664 901 39.239
2863 0 5.2576 4.54992 51.94028 4.61257 51.9674 901 25.372
1881 0 0.92271 4.2487 51.90229 4.26039 51.89823 901 37.968
1873 0 4.10556 4.21931 51.89965 4.16293 51.8876 901 37.912
1921 0 0.78521 4.48725 51.88288 4.48922 51.88983 901 39.228
1874 0 1.03528 4.38857 51.91949 4.4015 51.92425 901 37.978
1877 0 3.40126 4.41436 51.93048 4.38083 51.90801 901 31.829
1880 0 1.8682 4.39864 51.91219 4.42482 51.91664 901 37.978
1876 0 4.52868 4.21931 51.89965 4.1535 51.89997 901 37.996
1883 0 5.92664 4.12336 51.95124 4.04771 51.97681 901 25.431
1875 0 0.88963 4.37139 51.93609 4.36978 51.94402 901 39.26
1879 0 0.79008 4.37139 51.93609 4.37164 51.92898 901 39.343
1890 0 1.92921 4.41436 51.93048 4.41282 51.91317 901 37.999
1889 0 0.77913 4.3577 51.92285 4.35819 51.91585 901 39.337
1897 0 1.69957 4.41436 51.93048 4.42482 51.91664 901 37.919
1932 0 3.69832 4.34463 51.81564 4.39704 51.82274 901 37.912
1903 0 2.55925 4.01206 51.80206 3.98048 51.81415 901 37.912
1787 0 2.43249 4.51012 52.06877 4.54454 52.07408 901 37.999
1791 0 2.82066 4.46867 52.05524 4.5098 52.0555 901 39.277
1790 0 2.04724 4.71882 52.02227 4.74337 52.01181 901 39.26
1792 0 5.19721 4.49229 52.03899 4.54014 52.00278 901 25.378
1794 0 1.05517 4.51012 52.06877 4.52104 52.07545 901 38.084
1798 0 1.99983 4.65841 52.07372 4.65828 52.05575 901 39.2
3116 0 2.88397 4.74337 52.01181 4.78235 52.00215 901 37.992
1796 0 1.91181 4.71882 52.02227 4.6977 52.01106 901 39.263
1797 0 1.56573 4.57845 52.02852 4.58276 52.04234 901 39.337
1799 0 0.85129 4.47868 52.05841 4.47595 52.05095 901 39.239
3154 0 0.44932 4.6977 52.01106 4.70346 52.00915 901 38.115
1789 NA 0.52744 4.52706 52.13673 4.53152 52.1406 901 37.94
3152 0 2.04724 4.74337 52.01181 4.71882 52.02227 901 37.999
1806 0 0.85129 4.47595 52.05095 4.47868 52.05841 901 37.978
1801 0 1.05517 4.52104 52.07545 4.51012 52.06877 901 39.343
3153 NA 0.44932 4.70346 52.00915 4.6977 52.01106 901 39.375
1818 0 2.43249 4.54454 52.07408 4.51012 52.06877 901 39.26
1809 0 2.88397 4.78235 52.00215 4.74337 52.01181 901 39.252
1807 0 1.044 4.52477 52.05377 4.5098 52.0555 901 39.26
1832 0 6.67285 4.6977 52.01106 4.77314 51.97326 901 25.382
1800 0 4.04183 4.82151 52.06564 4.76267 52.06786 901 39.245
1811 0 6.67285 4.77314 51.97326 4.6977 52.01106 901 26.39
1816 0 5.19721 4.54014 52.00278 4.49229 52.03899 901 26.387
1813 0 1.42624 4.52477 52.05377 4.53338 52.06544 901 39.239
1802 0 2.42437 4.57845 52.02852 4.59058 52.00805 901 39.172
1812 0 1.56573 4.58276 52.04234 4.57845 52.02852 901 38.077
1824 0 5.07064 4.6977 52.01106 4.62506 52.01933 901 25.364
1823 0 1.42137 4.70866 52.04159 4.72839 52.04548 901 39.263
1815 0 1.99983 4.65828 52.05575 4.65841 52.07372 901 37.94
1804 0 1.42624 4.53338 52.06544 4.52477 52.05377 901 37.978
1841 0 2.04995 4.54968 52.1593 4.53298 52.1746 901 39.263
1828 0 1.85974 4.45825 52.07067 4.46867 52.05524 901 37.986
1820 0 1.71233 4.52851 52.15993 4.50445 52.1557 901 39.172
1821 0 1.35198 4.52001 52.15244 4.51482 52.16417 901 37.992
1829 0 1.35198 4.51482 52.16417 4.52001 52.15244 901 39.252
1822 0 0.7512 4.48617 52.17194 4.47522 52.17143 901 37.912
1847 0 0.92105 4.54968 52.1593 4.53679 52.16168 901 39.2
1817 0 3.61459 4.54129 52.02945 4.5098 52.0555 901 39.343
1810 0 2.42437 4.59058 52.00805 4.57845 52.02852 901 37.912
3117 0 1.23451 4.49618 52.17703 4.51396 52.17896 901 37.978
1833 0 1.27507 4.51482 52.16417 4.49762 52.15975 901 39.228
1826 0 0.74405 4.39271 52.14272 4.40308 52.14471 901 39.228
1839 0 1.11702 4.46053 52.16445 4.46196 52.15445 901 39.263
1830 NA 0.21315 4.39762 52.20328 4.39683 52.20143 901 37.912
1836 0 1.33143 4.40255 52.15304 4.39271 52.14272 901 25.378
1843 0 7.64931 4.47608 52.16306 4.44021 52.22818 901 26.39
1825 0 1.34432 4.42714 52.19143 4.43294 52.17988 901 37.94
1831 0 1.33143 4.39271 52.14272 4.40255 52.15304 901 26.387
1859 NA 0.67977 4.4823 52.16624 4.47812 52.1607 901 37.999
1838 0 0.67977 4.47812 52.1607 4.4823 52.16624 901 39.26
1854 NA 0.21315 4.39683 52.20143 4.39762 52.20328 901 39.172
1845 NA 0.7512 4.47522 52.17143 4.48617 52.17194 901 39.172
1858 0 0.74405 4.40308 52.14471 4.39271 52.14272 901 37.968
1846 0 1.11702 4.46196 52.15445 4.46053 52.16445 901 38.003
1867 0 2.92883 4.4486 52.16576 4.47539 52.14523 901 37.94
1840 0 1.76646 4.41028 52.2087 4.43446 52.21432 901 39.179
1930 0.275161677857056 4.63898 4.46954 51.78582 4.51965 51.81364 901 38.003
1919 0 1.4767 4.5229 51.85474 4.50186 51.85218 901 39.179
1933 0 5.03639 4.31728 51.78529 4.36988 51.75391 901 26.362
1936 0 1.80841 4.33283 51.82818 4.339 51.84398 901 38.003
1934 0 1.92248 4.45617 51.88598 4.48025 51.89474 901 37.999
1906 0 0.95769 4.23389 51.90041 4.24697 51.89747 901 39.172
3085 0 8.70607 4.23174 51.95033 4.35618 51.93584 901 26.383
1935 0.337210169133874 2.89821 4.46954 51.78582 4.48143 51.81081 901 38.087
3086 0 1.36979 4.42112 51.90455 4.42482 51.91664 901 37.999
1939 0 2.05495 4.34947 51.89475 4.3593 51.8773 901 37.912
1940 0 2.05495 4.3593 51.8773 4.34947 51.89475 901 39.172
2051 0 5.52612 5.04269 51.95867 5.07922 52.00293 901 25.431
2053 0 0.9575 5.09394 52.02667 5.10789 52.02686 901 39.26
2058 0 5.72643 5.02926 52.07216 5.02754 52.02069 901 26.401
2066 0 5.72643 5.02754 52.02069 5.02926 52.07216 901 25.392
2056 0 2.01568 5.27988 52.06452 5.30913 52.06269 901 39.2
2150 0 1.29133 5.07312 52.01599 5.06863 52.02727 901 38.084
