ID RainfallDepthPath PathLength XStart YStart XEnd YEnd IntervalNumber Frequency
245 0.190318001136495 6.8543 4.70763 52.19771 4.66519 52.1419 1662 27.5
223 0 0.61897 4.65782 52.14924 4.66063 52.15452 1662 39.361
246 0.373463362978179 3.47498 4.70683 52.16648 4.70763 52.19771 1662 37.94
249 0.0757488400608177 2.46431 4.63641 52.12748 4.66843 52.11736 1662 39.252
266 0.131620046585687 6.54215 4.35449 51.99756 4.40737 52.04649 1662 25.364
3261 0.17954448536528 8.13028 4.472 51.98867 4.35449 51.99756 1662 26.113
3259 0.0680481874007109 2.95676 4.67341 52.18634 4.71454 52.17813 1662 37.912
236 0.0725200793871103 6.54215 4.40737 52.04649 4.35449 51.99756 1662 26.372
237 0.122991026809658 1.55741 4.65782 52.14924 4.64653 52.13708 1662 39.256
250 0.439556096193138 3.47498 4.70763 52.19771 4.70683 52.16648 1662 39.2
240 0 2.16804 4.39114 52.06516 4.37514 52.08196 1662 39.337
242 0.134767909477108 1.42215 4.40737 52.04649 4.38982 52.03968 1662 39.337
254 0.058892823269439 0.89415 4.63641 52.12748 4.64683 52.12263 1662 39.239
3260 0.0285717444858915 4.97564 4.67341 52.18634 4.66519 52.1419 1662 26.327
252 0 2.95676 4.71454 52.17813 4.67341 52.18634 1662 39.172
257 0.410030564826387 1.65195 4.35449 51.99756 4.37226 52.00757 1662 38.101
258 0.390621862990415 7.44754 4.35449 51.99756 4.45869 51.97903 1662 25.07
1901 2.60309105890713 0.8378 4.3251 51.83729 4.31327 51.83555 1662 39.263
1900 0.801083300358206 2.89821 4.48143 51.81081 4.46954 51.78582 1662 39.347
1882 0.0982317018754631 3.75224 4.3621 51.83493 4.31644 51.85331 1662 37.069
1913 0.162394238975241 1.27255 4.51278 51.86379 4.52173 51.8738 1662 38.111
1887 0.0227671650706721 2.39254 4.53848 51.85496 4.52173 51.8738 1662 38.003
1907 0.107346715212522 1.771 4.49982 51.87532 4.48922 51.88983 1662 39.26
1905 0.204815128388305 4.09829 4.31644 51.85331 4.33284 51.88872 1662 25.386
1909 0.226556297593384 1.59607 4.51286 51.87553 4.53355 51.88201 1662 38.003
1938 0.115658968249588 1.771 4.48922 51.88983 4.49982 51.87532 1662 37.999
1908 NA 0.82418 4.48991 51.87117 4.49982 51.87532 1662 37.992
1931 0.129509729340371 2.53066 4.31644 51.85331 4.34937 51.8634 1662 39.343
1912 0.304127665793911 2.21532 4.43807 51.87535 4.42546 51.85703 1662 37.94
1914 0.241007466177421 0.82418 4.49982 51.87532 4.48991 51.87117 1662 39.252
1893 0.285055016822793 2.21532 4.42546 51.85703 4.43807 51.87535 1662 39.2
1922 0.305091002723336 2.70424 4.51944 51.89648 4.48025 51.89474 1662 37.986
1915 0.0634948201188186 3.12101 4.36157 51.85084 4.31644 51.85331 1662 38.108
1941 NA 0.78521 4.48922 51.88983 4.48725 51.88288 1662 37.968
1925 0.0454382991285458 1.24322 4.48086 51.86393 4.47697 51.87484 1662 37.912
3072 0 1.27255 4.52173 51.8738 4.51278 51.86379 1662 39.371
1916 0.465231262135437 1.4767 4.50186 51.85218 4.5229 51.85474 1662 37.919
1917 0.40674355948764 1.22417 4.49982 51.87532 4.513 51.88271 1662 39.172
1928 NA 0.57262 4.51944 51.89648 4.51128 51.8975 1662 37.912
3073 0.13804881552212 2.39254 4.52173 51.8738 4.53848 51.85496 1662 39.263
1926 0 0.86461 4.51755 51.88899 4.52474 51.88262 1662 39.2
1927 0.127024184331488 3.66716 4.54959 51.8518 4.58772 51.87481 1662 39.263
1942 0.138668751915076 1.49075 4.48922 51.88983 4.50617 51.89818 1662 37.978
3075 0.262593193168533 2.53066 4.34937 51.8634 4.31644 51.85331 1662 38.084
1936 0.286196682672262 1.80841 4.33283 51.82818 4.339 51.84398 1662 38.003
1919 0.230889395107089 1.4767 4.5229 51.85474 4.50186 51.85218 1662 39.179
3083 0.412140985464482 8.50447 4.55119 51.86399 4.47508 51.92421 1662 25.382
1924 0.189448855742095 4.09829 4.33284 51.88872 4.31644 51.85331 1662 26.393
1923 NA 0.69488 4.34527 51.83909 4.339 51.84398 1662 38.101
1930 0.947748715279161 4.63898 4.46954 51.78582 4.51965 51.81364 1662 38.003
1933 0 5.03639 4.31728 51.78529 4.36988 51.75391 1662 26.362
3084 0 0.89423 4.5328 51.87632 4.52474 51.88262 1662 39.277
1934 0.351637602746901 1.92248 4.45617 51.88598 4.48025 51.89474 1662 37.999
1935 0.902962275194271 2.89821 4.46954 51.78582 4.48143 51.81081 1662 38.087
1918 0.702979227469785 2.79391 4.50186 51.85218 4.52948 51.83379 1662 37.999
3085 0.270661250624889 8.70607 4.23174 51.95033 4.35618 51.93584 1662 26.383
1906 0.0550062795044622 0.95769 4.23389 51.90041 4.24697 51.89747 1662 39.172
1939 0.3294703466533 2.05495 4.34947 51.89475 4.3593 51.8773 1662 37.912
1940 0.21280125792542 2.05495 4.3593 51.8773 4.34947 51.89475 1662 39.172
259 0.187183088717781 5.91205 4.35449 51.99756 4.34662 52.05048 1662 37.986
260 0.342419218760065 8.79473 4.35449 51.99756 4.48251 51.99996 1662 18.058
261 0.155543235901244 1.33415 4.35449 51.99756 4.36121 52.00881 1662 37.999
3262 0.317746154716093 8.13028 4.35449 51.99756 4.472 51.98867 1662 25.105
262 NA 1.46147 4.35449 51.99756 4.35501 52.01069 1662 38.077
263 0.470032655247426 1.78888 4.35449 51.99756 4.35846 51.98166 1662 37.986
264 NA 0.84529 4.35449 51.99756 4.34508 52.00245 1662 37.947
265 NA 0.98829 4.35449 51.99756 4.34993 52.00598 1662 37.079
268 0 2.16804 4.37514 52.08196 4.39114 52.06516 1662 38.077
267 0 2.09379 4.37514 52.08196 4.39937 52.09343 1662 38.084
269 0 1.9765 4.37514 52.08196 4.39901 52.07201 1662 38.084
270 0 2.0266 4.37514 52.08196 4.36997 52.06403 1662 37.986
271 0.0149131459762134 3.55608 4.37514 52.08196 4.37508 52.11393 1662 38.115
272 0.201026752131568 1.044 4.5098 52.0555 4.52477 52.05377 1662 37.999
273 0.179628190251522 2.82066 4.5098 52.0555 4.46867 52.05524 1662 38.017
274 0.355772310205487 3.61459 4.5098 52.0555 4.54129 52.02945 1662 38.084
537 0.265522048150557 1.3779 5.37076 51.50436 5.39039 51.50252 1662 37.912
535 0.114354460064169 4.07225 5.25244 51.51284 5.31088 51.50959 1662 39.165
531 NA 3.14951 5.49568 51.52085 5.47025 51.4974 1662 39.2
534 0 0.65477 5.45055 51.43059 5.45307 51.43627 1662 39.337
532 0.312280264790923 3.87425 5.35954 51.49254 5.31088 51.50959 1662 39.228
539 0 0.97345 5.48964 51.43664 5.47713 51.43272 1662 37.072
596 0.140644111932213 1.3779 5.39039 51.50252 5.37076 51.50436 1662 39.172
536 0.0371135264395072 1.59608 5.45626 51.48018 5.4689 51.4682 1662 37.079
538 0 0.86814 5.4667 51.45014 5.47537 51.44452 1662 39.2
540 0 0.85068 5.42731 51.43647 5.41507 51.4365 1662 39.245
600 0 3.2899 5.47432 51.48118 5.4284 51.47395 1662 37.978
597 0 0.48674 5.4667 51.45014 5.47249 51.4526 1662 39.26
3181 0.0163992104852055 5.36224 5.47713 51.43272 5.40579 51.45106 1662 31.832
598 0 2.66267 5.42731 51.43647 5.46329 51.42827 1662 39.343
646 0 1.56156 5.44412 51.445 5.46631 51.44281 1662 39.2
604 NA 3.14951 5.47025 51.4974 5.49568 51.52085 1662 37.94
603 0 0.96937 5.53135 51.44788 5.52433 51.45541 1662 37.94
599 0 2.12772 5.48952 51.47519 5.45898 51.47371 1662 39.337
609 0.0377524543976823 1.35037 5.47713 51.43272 5.46631 51.44281 1662 39.375
601 0 1.59608 5.4689 51.4682 5.45626 51.48018 1662 38.339
3182 0 1.44091 5.5411 51.45931 5.53135 51.44788 1662 39.263
606 0 1.44091 5.53135 51.44788 5.5411 51.45931 1662 38.003
607 0.0987334331825456 3.2899 5.4284 51.47395 5.47432 51.48118 1662 39.239
3279 0 1.48148 5.5411 51.45931 5.55244 51.47059 1662 39.277
616 0 3.82484 5.47713 51.43272 5.50243 51.40219 1662 39.337
605 0 1.95409 5.4689 51.4682 5.44154 51.46412 1662 39.245
615 0 1.83412 5.4932 51.43237 5.47537 51.44452 1662 39.179
630 0 5.62627 5.47713 51.43272 5.54642 51.40662 1662 26.159
608 0.152743686429555 7.90419 5.40992 51.49921 5.37814 51.43098 1662 25.392
622 0 1.95409 5.44154 51.46412 5.4689 51.4682 1662 37.986
618 0 2.15484 5.44008 51.43209 5.45412 51.44936 1662 39.337
610 0 0.85068 5.41507 51.4365 5.42731 51.43647 1662 37.986
612 0 1.27967 5.50653 51.46791 5.48812 51.46818 1662 39.343
3183 0 5.36224 5.40579 51.45106 5.47713 51.43272 1662 32.645
611 0.260452740483396 1.39945 5.40992 51.49921 5.39966 51.51004 1662 37.968
613 0 1.10439 5.46794 51.46218 5.48225 51.45785 1662 37.992
617 0 1.61117 5.50354 51.44154 5.48043 51.44044 1662 39.239
621 0.011475891716796 4.22411 5.44559 51.47851 5.46631 51.44281 1662 39.172
619 NA 0.48674 5.47249 51.4526 5.4667 51.45014 1662 37.999
625 0 2.15484 5.45412 51.44936 5.44008 51.43209 1662 38.077
614 0 7.66313 5.40992 51.49921 5.29956 51.49793 1662 25.263
627 0.250451552289824 3.87425 5.31088 51.50959 5.35954 51.49254 1662 37.968
637 0.0542097614599532 0.96937 5.52433 51.45541 5.53135 51.44788 1662 39.2
629 0.142204962677913 4.2656 5.25284 51.47303 5.29956 51.49793 1662 39.26
635 0.102218296071591 4.5555 5.3701 51.49952 5.30531 51.49305 1662 26.404
632 0.123163550102027 4.07225 5.31088 51.50959 5.25244 51.51284 1662 37.905
624 0 0.97345 5.47713 51.43272 5.48964 51.43664 1662 38.332
642 0 1.49482 5.52433 51.45541 5.51487 51.44334 1662 39.172
626 0 3.05166 5.22173 51.32401 5.25089 51.34448 1662 37.912
623 0.0368378210346603 5.17476 5.39334 51.45839 5.43469 51.4197 1662 38.328
636 0.173298326146957 2.93608 5.3777 51.39465 5.3639 51.4196 1662 37.912
712 0.0138581260191752 3.82484 5.50243 51.40219 5.47713 51.43272 1662 38.077
730 0 2.77776 5.47713 51.43272 5.46526 51.40888 1662 39.172
638 0.554501147629566 1.52071 5.43469 51.4197 5.42137 51.40886 1662 38.084
639 NA 0.5458 5.46329 51.42827 5.46281 51.42337 1662 37.992
640 0 1.11007 5.49776 51.42155 5.50322 51.43093 1662 39.172
645 0 2.18142 5.47111 51.40131 5.50243 51.40219 1662 39.343
643 0.010953689686095 5.17476 5.43469 51.4197 5.39334 51.45839 1662 37.069
741 0 1.13077 5.47713 51.43272 5.4895 51.42613 1662 39.2
713 0 0.65477 5.45307 51.43627 5.45055 51.43059 1662 38.077
620 0 1.56156 5.46631 51.44281 5.44412 51.445 1662 37.94
644 0 1.082 5.46329 51.42827 5.47713 51.43272 1662 38.108
714 0 0.75478 5.40771 51.40639 5.39713 51.40486 1662 39.252
717 0 0.3298 5.48043 51.44044 5.47664 51.44222 1662 38.077
718 0 1.19801 5.40465 51.43166 5.40486 51.42089 1662 38.084
3185 0 1.35037 5.46631 51.44281 5.47713 51.43272 1662 38.115
719 0.166084005121012 1.17718 5.39183 51.41847 5.40736 51.41427 1662 39.172
716 0 2.18142 5.50243 51.40219 5.47111 51.40131 1662 38.084
721 0.0172774009093906 3.13551 5.40465 51.43166 5.3639 51.4196 1662 37.912
3186 0.0823310294850718 4.22411 5.46631 51.44281 5.44559 51.47851 1662 37.912
722 0 2.66267 5.46329 51.42827 5.42731 51.43647 1662 38.084
720 0 0.75478 5.39713 51.40486 5.40771 51.40639 1662 37.992
733 0 1.61117 5.48043 51.44044 5.50354 51.44154 1662 37.978
724 0.115844525627498 2.83842 5.43154 51.35542 5.43717 51.33015 1662 39.172
3184 0.213537184063637 1.59064 5.46467 51.35121 5.48739 51.34977 1662 39.172
715 0.0481060900912629 1.17718 5.40736 51.41427 5.39183 51.41847 1662 37.912
725 0 1.48148 5.55244 51.47059 5.5411 51.45931 1662 38.017
729 0.0581389324203864 0.98206 5.46329 51.42827 5.45102 51.4239 1662 37.912
727 0 1.13077 5.4895 51.42613 5.47713 51.43272 1662 37.94
742 0 0.83341 5.48043 51.44044 5.46869 51.44194 1662 37.996
726 0 1.19801 5.40486 51.42089 5.40465 51.43166 1662 39.343
732 0 3.05166 5.25089 51.34448 5.22173 51.32401 1662 39.172
728 0.0199043030187228 7.22583 5.53911 51.34206 5.43717 51.33015 1662 26.383
737 0.0791159988043816 2.55538 5.43717 51.33015 5.46893 51.34164 1662 37.94
736 0.180381402835893 7.90419 5.37814 51.43098 5.40992 51.49921 1662 26.401
738 0 6.19383 5.2212 51.36829 5.31002 51.3653 1662 25.375
740 0.0740673550547872 6.98008 5.28733 51.43256 5.32552 51.37454 1662 25.386
739 0 6.15573 5.25072 51.37056 5.16338 51.36201 1662 25.375
2942 0.104284911238271 3.13551 5.3639 51.4196 5.40465 51.43166 1662 39.172
743 0.0218441945530833 7.22583 5.43717 51.33015 5.53911 51.34206 1662 25.375
2907 0 1.95182 5.4754 51.39252 5.46526 51.40888 1662 39.172
744 0.0585019234983708 3.40246 5.39017 51.3938 5.3639 51.4196 1662 37.978
734 0 0.83341 5.46869 51.44194 5.48043 51.44044 1662 39.256
746 0.0710164328552446 2.83842 5.43717 51.33015 5.43154 51.35542 1662 37.912
2901 0 2.77776 5.46526 51.40888 5.47713 51.43272 1662 37.912
2902 0 1.95182 5.46526 51.40888 5.4754 51.39252 1662 37.912
3188 0.0143490725575666 3.40246 5.3639 51.4196 5.39017 51.3938 1662 39.239
745 0.0160603104691388 3.07265 5.44781 51.51349 5.40992 51.49921 1662 39.172
3241 0.0922140608885626 8.72905 5.93227 51.46216 6.0562 51.44938 1662 26.362
2616 0 4.60818 5.94075 51.33851 5.87972 51.35449 1662 37.912
3240 0 3.00378 6.14726 51.36866 6.18835 51.36044 1662 37.968
2546 0 4.2973 6.12279 51.36638 6.17961 51.35131 1662 39.252
2608 0.377728557201086 0.92685 6.10854 51.30869 6.11417 51.31624 1662 39.172
2610 0 0.50244 6.19545 51.35964 6.18835 51.36044 1662 37.912
2609 0.33891139475781 2.90931 5.94299 51.57163 5.97869 51.5854 1662 37.912
2510 0 20.28441 5.97562 51.18399 5.80401 51.03707 1662 18.14
2619 0 0.93211 6.17977 51.36228 6.17022 51.35641 1662 39.239
2613 0 15.72382 6.095 51.48918 6.18835 51.36044 1662 18.195
2618 0 4.60818 5.87972 51.35449 5.94075 51.33851 1662 39.172
3242 0.0728190798121252 4.40563 6.03157 51.41289 6.0562 51.44938 1662 39.172
3244 0 1.76202 6.00201 51.32512 5.97703 51.32266 1662 37.912
2620 0 6.35295 5.97703 51.32266 5.88597 51.3201 1662 25.382
2622 0.106157281331155 3.29939 6.095 51.48918 6.10315 51.45996 1662 37.978
2623 0 1.44619 6.18885 51.3783 6.1902 51.39127 1662 39.337
2537 0 6.50669 5.97562 51.18399 6.0659 51.16979 1662 26.401
2624 0.175129700110648 3.5084 5.97703 51.32266 5.95869 51.29329 1662 39.228
3243 0.0460784436070691 4.29342 5.93227 51.46216 5.89857 51.49452 1662 37.912
3245 0.02889275378596 1.76202 5.97703 51.32266 6.00201 51.32512 1662 39.172
2625 0.128528811225588 3.29939 6.10315 51.45996 6.095 51.48918 1662 39.239
2612 0.0541962747183917 3.66049 6.16967 51.41494 6.14848 51.38482 1662 37.978
3246 0.0378653771380308 4.15158 5.65919 51.48046 5.61357 51.45635 1662 25.105
2632 0 15.72382 6.18835 51.36044 6.095 51.48918 1662 19.205
2633 0.0142184756511662 3.43203 6.18835 51.36044 6.1902 51.39127 1662 39.239
2634 0 0.50244 6.18835 51.36044 6.19545 51.35964 1662 39.172
2635 0.381157777283153 6.09398 5.5068 51.62273 5.4192 51.6281 1662 26.362
2636 0.452676086062264 2.39802 5.5068 51.62273 5.54028 51.61723 1662 39.263
2637 0.131532149749019 6.01021 5.5068 51.62273 5.51202 51.67666 1662 26.38
2642 0.0986496930021479 3.28814 5.5068 51.62273 5.48018 51.64722 1662 39.263
2638 0.121032059527774 6.55319 5.5068 51.62273 5.41607 51.60599 1662 26.387
2639 0.592393027254554 2.85398 5.5068 51.62273 5.54767 51.62608 1662 39.347
2640 0.493553976987358 2.71215 5.5068 51.62273 5.54365 51.631 1662 39.172
2641 0.358149666820192 4.22261 5.5068 51.62273 5.44772 51.61332 1662 39.179
2415 0.0447218883408094 1.24574 4.29672 52.06717 4.29054 52.0777 1662 38.115
2420 0.256179107075559 0.82893 4.3076 52.07594 4.29587 52.07412 1662 37.978
2422 0.242416425615848 2.12137 4.31767 52.06058 4.29587 52.07412 1662 37.986
2421 NA 0.27736 4.30737 52.07111 4.30458 52.07292 1662 38.105
2419 NA 0.27736 4.30458 52.07292 4.30737 52.07111 1662 39.364
1832 0.471366227904725 6.67285 4.6977 52.01106 4.77314 51.97326 1662 25.382
1828 0.278194911034224 1.85974 4.45825 52.07067 4.46867 52.05524 1662 37.986
1820 0.0297788866354817 1.71233 4.52851 52.15993 4.50445 52.1557 1662 39.172
1824 0.612505451406871 5.07064 4.6977 52.01106 4.62506 52.01933 1662 25.364
1821 0.752264985265331 1.35198 4.52001 52.15244 4.51482 52.16417 1662 37.992
1815 0.582870969433604 1.99983 4.65828 52.05575 4.65841 52.07372 1662 37.94
1816 0.0902462700587017 5.19721 4.54014 52.00278 4.49229 52.03899 1662 26.387
1819 0.261258378101881 4.14864 4.4504 52.14965 4.42146 52.11689 1662 26.39
1829 0.594853441548498 1.35198 4.51482 52.16417 4.52001 52.15244 1662 39.252
3117 0.427216646612146 1.23451 4.49618 52.17703 4.51396 52.17896 1662 37.978
1822 NA 0.7512 4.48617 52.17194 4.47522 52.17143 1662 37.912
1841 0.308432270259397 2.04995 4.54968 52.1593 4.53298 52.1746 1662 39.263
1807 0.47926597660312 1.044 4.52477 52.05377 4.5098 52.0555 1662 39.26
1826 0.0715620091234425 0.74405 4.39271 52.14272 4.40308 52.14471 1662 39.228
1834 1.26411054969248 0.90757 4.4504 52.14965 4.4617 52.14538 1662 39.26
1833 0.633498793171944 1.27507 4.51482 52.16417 4.49762 52.15975 1662 39.228
1825 0 1.34432 4.42714 52.19143 4.43294 52.17988 1662 37.94
1843 0.104378842479477 7.64931 4.47608 52.16306 4.44021 52.22818 1662 26.39
1823 0.239350267684726 1.42137 4.70866 52.04159 4.72839 52.04548 1662 39.263
1813 0.135104132216991 1.42624 4.52477 52.05377 4.53338 52.06544 1662 39.239
1830 NA 0.21315 4.39762 52.20328 4.39683 52.20143 1662 37.912
1831 0.331582535352492 1.33143 4.39271 52.14272 4.40255 52.15304 1662 26.387
1847 0.548600966613799 0.92105 4.54968 52.1593 4.53679 52.16168 1662 39.2
1838 0.990444748497079 0.67977 4.47812 52.1607 4.4823 52.16624 1662 39.26
1857 0.137821428462345 3.63793 4.47608 52.16306 4.48267 52.1955 1662 37.996
1840 0.0288021752546325 1.76646 4.41028 52.2087 4.43446 52.21432 1662 39.179
1837 0.367563257493399 2.92883 4.47539 52.14523 4.4486 52.16576 1662 39.2
1859 NA 0.67977 4.4823 52.16624 4.47812 52.1607 1662 37.999
1854 NA 0.21315 4.39683 52.20143 4.39762 52.20328 1662 39.172
1839 0.308763350206291 1.11702 4.46053 52.16445 4.46196 52.15445 1662 39.263
1867 0.614531450053618 2.92883 4.4486 52.16576 4.47539 52.14523 1662 37.94
1836 0.108764022723061 1.33143 4.40255 52.15304 4.39271 52.14272 1662 25.378
1858 0.0774271151582495 0.74405 4.40308 52.14471 4.39271 52.14272 1662 37.968
1846 0.329079649446546 1.11702 4.46196 52.15445 4.46053 52.16445 1662 38.003
1842 0.413224899482355 1.27507 4.49762 52.15975 4.51482 52.16417 1662 37.968
1795 0.157697060020582 7.64931 4.44021 52.22818 4.47608 52.16306 1662 25.382
1850 0.604899063525582 1.40602 4.46196 52.15445 4.4533 52.14299 1662 37.978
1844 0.0521502245659861 3.81393 4.41434 52.14757 4.43294 52.17988 1662 37.912
1848 0.142758709824236 3.51835 4.50437 52.1987 4.50613 52.1671 1662 37.992
1849 0.486471199212096 2.04995 4.53298 52.1746 4.54968 52.1593 1662 38.003
1870 0.457050521717986 4.2015 4.47608 52.16306 4.48624 52.12581 1662 38.077
1852 0.038377127607415 1.34432 4.43294 52.17988 4.42714 52.19143 1662 39.2
1845 0.681226018854401 0.7512 4.47522 52.17143 4.48617 52.17194 1662 39.172
1855 0.208953742258016 3.63793 4.48267 52.1955 4.47608 52.16306 1662 39.256
1862 0.58877092499091 0.90757 4.4617 52.14538 4.4504 52.14965 1662 37.999
3118 0.0381207839263004 1.46238 4.43446 52.21432 4.41701 52.20671 1662 37.996
1861 0.0847989159923349 3.81393 4.43294 52.17988 4.41434 52.14757 1662 39.172
3119 0.91401881816228 1.23451 4.51396 52.17896 4.49618 52.17703 1662 39.239
1864 0.212871533007148 2.25378 4.48267 52.1955 4.49618 52.17703 1662 39.228
1851 0.321078089715504 4.2015 4.48624 52.12581 4.47608 52.16306 1662 39.337
1786 0 1.19744 4.43446 52.21432 4.43088 52.20378 1662 37.968
1860 0.981137871595128 0.7226 4.50445 52.1557 4.49391 52.15531 1662 37.94
1856 0.522356376246992 0.96232 4.50613 52.1671 4.49258 52.16477 1662 39.26
1868 0.486876804005487 1.09287 4.50776 52.05812 4.51916 52.06498 1662 37.912
1853 0.36003534512696 4.14864 4.42146 52.11689 4.4504 52.14965 1662 25.382
1869 0.398671601549947 1.71233 4.50445 52.1557 4.52851 52.15993 1662 37.912
1808 0.0314589236106521 1.76646 4.43446 52.21432 4.41028 52.2087 1662 37.919
3077 0 2.10537 5.29655 51.66508 5.31679 51.67922 1662 39.228
2111 0 2.24925 5.28432 51.61443 5.27858 51.63433 1662 37.999
2114 0.0941971280322382 3.44719 5.31868 51.6181 5.33229 51.58829 1662 39.2
2113 0.0325576901188962 1.69799 5.361 51.55757 5.37336 51.57075 1662 38.017
2112 0 2.24925 5.27858 51.63433 5.28432 51.61443 1662 39.26
2117 0.0925004932805178 4.96046 5.26826 51.69595 5.19687 51.6914 1662 39.228
2127 0 2.30101 5.29602 51.72397 5.32741 51.73091 1662 37.919
2123 0.222961790765031 0.93994 5.27961 51.6913 5.26826 51.69595 1662 38.115
2115 0 6.55637 5.28397 51.70281 5.22497 51.74897 1662 26.362
2116 0 1.37579 5.27858 51.63433 5.28756 51.64536 1662 39.172
2122 0 4.6689 5.30886 51.71601 5.26065 51.74542 1662 25.364
2120 0.135598376993732 3.69874 5.31991 51.70463 5.26826 51.69595 1662 37.978
2124 0.480052235842116 1.34444 5.33804 51.70025 5.31991 51.70463 1662 39.337
2119 0.0127352526101022 4.12628 5.33851 51.71791 5.28397 51.70281 1662 38.143
2128 0.208396541927146 0.93994 5.26826 51.69595 5.27961 51.6913 1662 39.375
2131 0.0958314919064203 5.43158 5.37307 51.71375 5.30368 51.69082 1662 25.151
2143 0.0889135594939712 2.26174 5.30886 51.71601 5.28397 51.70281 1662 38.115
2141 0.877541795086556 1.34444 5.31991 51.70463 5.33804 51.70025 1662 38.077
2135 0 0.9832 5.29928 51.69671 5.31305 51.69892 1662 37.978
2125 0.145587218861619 2.26174 5.28397 51.70281 5.30886 51.71601 1662 39.375
2136 0 1.12779 5.3217 51.59599 5.33229 51.58829 1662 39.277
2137 0.114859641436796 10.03786 5.26826 51.69595 5.41086 51.71305 1662 26.11
2139 0 0.76254 5.31642 51.58218 5.32474 51.5777 1662 37.94
2142 0.0300804911239714 1.68871 5.24327 51.79878 5.24171 51.81393 1662 39.239
2145 0 4.25828 5.26793 51.80202 5.32839 51.80981 1662 31.829
2144 0.0302417113633775 4.6689 5.26065 51.74542 5.30886 51.71601 1662 26.372
